Year,Round,Region,Game,AFSeed,AFTeam,AFScore,AUSeed,AUTeam,AUScore,Fti,Uti,W_x,L_x,Pts_x,Opp_x,MOV_x,SOS_x,OSRS_x,DSRS_x,SRS_x,PASE_x,W_y,L_y,Pts_y,Opp_y,MOV_y,SOS_y,OSRS_y,DSRS_y,SRS_y,PASE_y
2016,1,NE,24,2,Xavier,71,15,Weber St.,53,47,48,28.0,6.0,80.5,70.4,10.15,8.43,12.97,5.6,18.58,0.4453125,26.0,9.0,76.1,67.0,9.09,-5.13,-2.48,2.66,0.18,-0.109375
2016,1,SE,25,1,Virginia,81,16,Hampton,45,49,50,29.0,8.0,71.0,60.1,10.92,11.12,4.12,17.92,22.04,-0.6109375,21.0,11.0,73.8,74.1,-0.22,-8.45,-1.41,-7.34,-8.74,0.3020833333333333
2016,1,SE,26,8,Texas Tech,61,9,Butler,71,51,52,19.0,13.0,72.0,69.9,2.16,10.25,5.06,7.35,12.41,0.5755208333333334,22.0,11.0,79.9,71.0,8.91,7.55,11.28,5.18,16.46,1.0746527777777777
2016,1,SE,27,5,Purdue,83,12,Little Rock,85,53,54,26.0,9.0,77.9,65.2,12.71,7.46,10.01,10.16,20.17,-0.4207589285714285,30.0,5.0,71.1,60.8,10.23,-1.76,-3.25,10.37,7.12,0.484375
2016,1,SE,28,4,Iowa St.,94,13,Iona,81,55,56,23.0,12.0,81.8,75.0,6.77,10.16,15.69,1.24,16.93,-0.26875,22.0,11.0,79.6,74.3,5.36,-1.78,6.73,-3.15,3.59,-0.171875
2016,1,SE,29,6,Seton Hall,52,11,Gonzaga,68,57,58,25.0,9.0,74.2,67.8,6.38,8.28,6.27,8.39,14.66,-0.4625,28.0,8.0,78.9,65.6,13.33,4.23,8.08,8.84,16.92,0.26953125
2016,1,SE,30,3,Utah,80,14,Fresno St.,69,59,60,27.0,9.0,77.2,69.5,7.67,8.79,7.81,7.69,15.5,-0.3229166666666667,25.0,10.0,75.1,70.7,4.43,2.24,3.14,2.13,5.27,-0.109375
2016,1,SE,31,7,Dayton,51,10,Syracuse,70,61,62,25.0,8.0,72.5,65.9,6.58,4.76,2.28,9.06,11.34,0.1484375,23.0,14.0,70.0,65.1,4.86,9.75,2.69,11.93,14.62,0.6203125
2016,1,SE,32,2,Michigan St.,81,15,Middle Tennessee,90,63,64,29.0,6.0,79.8,64.1,15.66,6.94,12.25,10.34,22.59,0.68125,25.0,10.0,72.5,68.9,3.69,-0.7,-1.76,4.42,2.66,0.6484375
2016,2,NW,33,1,Kansas,73,9,Connecticut,61,1,4,33.0,5.0,81.3,67.6,13.66,11.22,14.28,9.59,23.87,-0.0966796875,25.0,11.0,73.1,63.5,9.61,6.28,4.41,11.48,15.89,0.5171875
2016,2,NW,34,5,Maryland,73,13,Hawaii,60,5,8,27.0,9.0,75.7,66.7,9.03,8.31,7.96,8.76,16.71,0.09375,28.0,6.0,77.1,66.7,10.38,-1.04,4.61,4.42,9.03,0.75
2016,2,NW,35,3,Miami FL,65,11,Wichita St.,57,11,10,27.0,8.0,75.2,67.4,7.83,10.69,8.72,9.8,18.52,0.6026785714285714,26.0,9.0,72.4,59.0,13.4,4.24,4.0,13.39,17.39,0.2276785714285714
2016,2,NW,36,2,Villanova,87,7,Iowa,68,15,13,35.0,5.0,78.0,63.6,14.38,9.71,9.92,14.17,24.08,0.3545673076923077,22.0,11.0,77.6,69.3,8.3,8.71,9.8,7.21,17.01,-0.3619791666666667
2016,2,SW,37,1,Oregon,69,8,Saint Joseph's,64,17,19,31.0,7.0,78.7,68.8,9.89,8.64,10.14,7.91,18.05,0.5815972222222222,28.0,8.0,77.2,70.1,7.17,4.93,8.31,3.78,12.1,-0.3645833333333333
2016,2,SW,38,4,Duke,71,12,Yale,64,23,22,25.0,11.0,81.1,72.5,8.64,10.59,13.71,5.52,19.23,-0.0010416666666666,23.0,7.0,74.9,63.8,11.13,-1.03,0.55,8.53,9.08,0.00390625
2016,2,SW,39,3,Texas A&M,92,11,Northern Iowa,88,27,26,28.0,9.0,76.4,66.4,10.0,8.45,7.66,10.8,18.45,-0.048828125,23.0,13.0,68.8,64.0,4.78,4.44,-1.06,9.84,8.78,0.24609375
2016,2,SW,40,2,Oklahoma,85,10,VCU,81,31,30,29.0,8.0,79.7,71.1,8.62,11.14,12.91,6.85,19.76,0.2135416666666666,25.0,11.0,77.3,67.8,9.47,4.35,7.19,6.64,13.83,-0.0071022727272727
2016,2,NE,41,1,North Carolina,85,9,Providence,66,33,36,33.0,7.0,82.8,70.0,12.75,10.69,16.74,6.7,23.44,0.5479910714285714,24.0,11.0,73.6,70.1,3.49,8.46,5.04,6.9,11.94,-0.3255208333333333
2016,2,NE,42,4,Kentucky,67,5,Indiana,73,39,37,27.0,9.0,79.5,68.1,11.39,8.84,11.92,8.31,20.23,0.6045673076923077,27.0,8.0,82.6,69.9,12.69,6.9,13.68,5.91,19.59,-0.1183035714285714
2016,2,NE,43,6,Notre Dame,76,14,Stephen F. Austin,75,41,44,24.0,12.0,75.1,70.6,4.53,9.57,7.63,6.47,14.1,0.1145833333333333,28.0,6.0,80.2,63.3,16.91,-5.47,2.91,6.32,9.23,0.128125
2016,2,NE,44,2,Xavier,63,7,Wisconsin,66,47,45,28.0,6.0,80.5,70.4,10.15,8.43,12.97,5.6,18.58,0.4453125,22.0,13.0,67.8,63.8,4.0,9.4,-0.13,13.53,13.4,0.2801339285714285
2016,2,SE,45,1,Virginia,77,9,Butler,69,49,52,29.0,8.0,71.0,60.1,10.92,11.12,4.12,17.92,22.04,-0.6109375,22.0,11.0,79.9,71.0,8.91,7.55,11.28,5.18,16.46,1.0746527777777777
2016,2,SE,46,4,Iowa St.,78,12,Little Rock,61,55,54,23.0,12.0,81.8,75.0,6.77,10.16,15.69,1.24,16.93,-0.26875,30.0,5.0,71.1,60.8,10.23,-1.76,-3.25,10.37,7.12,0.484375
2016,2,SE,47,3,Utah,59,11,Gonzaga,82,59,58,27.0,9.0,77.2,69.5,7.67,8.79,7.81,7.69,15.5,-0.3229166666666667,28.0,8.0,78.9,65.6,13.33,4.23,8.08,8.84,16.92,0.26953125
2016,2,SE,48,10,Syracuse,75,15,Middle Tennessee,50,62,64,23.0,14.0,70.0,65.1,4.86,9.75,2.69,11.93,14.62,0.6203125,25.0,10.0,72.5,68.9,3.69,-0.7,-1.76,4.42,2.66,0.6484375
2016,3,NW,49,1,Kansas,79,5,Maryland,63,1,5,33.0,5.0,81.3,67.6,13.66,11.22,14.28,9.59,23.87,-0.0966796875,27.0,9.0,75.7,66.7,9.03,8.31,7.96,8.76,16.71,0.09375
2016,3,NW,50,2,Villanova,92,3,Miami FL,69,15,11,35.0,5.0,78.0,63.6,14.38,9.71,9.92,14.17,24.08,0.3545673076923077,27.0,8.0,75.2,67.4,7.83,10.69,8.72,9.8,18.52,0.6026785714285714
2016,3,SW,51,1,Oregon,82,4,Duke,68,17,23,31.0,7.0,78.7,68.8,9.89,8.64,10.14,7.91,18.05,0.5815972222222222,25.0,11.0,81.1,72.5,8.64,10.59,13.71,5.52,19.23,-0.0010416666666666
2016,3,SW,52,2,Oklahoma,77,3,Texas A&M,63,31,27,29.0,8.0,79.7,71.1,8.62,11.14,12.91,6.85,19.76,0.2135416666666666,28.0,9.0,76.4,66.4,10.0,8.45,7.66,10.8,18.45,-0.048828125
2016,3,NE,53,1,North Carolina,101,5,Indiana,86,33,37,33.0,7.0,82.8,70.0,12.75,10.69,16.74,6.7,23.44,0.5479910714285714,27.0,8.0,82.6,69.9,12.69,6.9,13.68,5.91,19.59,-0.1183035714285714
2016,3,NE,54,6,Notre Dame,61,7,Wisconsin,56,41,45,24.0,12.0,75.1,70.6,4.53,9.57,7.63,6.47,14.1,0.1145833333333333,22.0,13.0,67.8,63.8,4.0,9.4,-0.13,13.53,13.4,0.2801339285714285
2016,3,SE,55,1,Virginia,84,4,Iowa St.,71,49,55,29.0,8.0,71.0,60.1,10.92,11.12,4.12,17.92,22.04,-0.6109375,23.0,12.0,81.8,75.0,6.77,10.16,15.69,1.24,16.93,-0.26875
2016,3,SE,56,10,Syracuse,63,11,Gonzaga,60,62,58,23.0,14.0,70.0,65.1,4.86,9.75,2.69,11.93,14.62,0.6203125,28.0,8.0,78.9,65.6,13.33,4.23,8.08,8.84,16.92,0.26953125
2016,4,NW,57,1,Kansas,59,2,Villanova,64,1,15,33.0,5.0,81.3,67.6,13.66,11.22,14.28,9.59,23.87,-0.0966796875,35.0,5.0,78.0,63.6,14.38,9.71,9.92,14.17,24.08,0.3545673076923077
2016,4,SW,58,1,Oregon,68,2,Oklahoma,80,17,31,31.0,7.0,78.7,68.8,9.89,8.64,10.14,7.91,18.05,0.5815972222222222,29.0,8.0,79.7,71.1,8.62,11.14,12.91,6.85,19.76,0.2135416666666666
2016,4,NE,59,1,North Carolina,88,6,Notre Dame,74,33,41,33.0,7.0,82.8,70.0,12.75,10.69,16.74,6.7,23.44,0.5479910714285714,24.0,12.0,75.1,70.6,4.53,9.57,7.63,6.47,14.1,0.1145833333333333
2016,4,SE,60,1,Virginia,62,10,Syracuse,68,49,62,29.0,8.0,71.0,60.1,10.92,11.12,4.12,17.92,22.04,-0.6109375,23.0,14.0,70.0,65.1,4.86,9.75,2.69,11.93,14.62,0.6203125
2016,5,F4,61,2,Villanova,95,2,Oklahoma,51,15,31,35.0,5.0,78.0,63.6,14.38,9.71,9.92,14.17,24.08,0.3545673076923077,29.0,8.0,79.7,71.1,8.62,11.14,12.91,6.85,19.76,0.2135416666666666
2016,5,F4,62,1,North Carolina,83,10,Syracuse,66,33,62,33.0,7.0,82.8,70.0,12.75,10.69,16.74,6.7,23.44,0.5479910714285714,23.0,14.0,70.0,65.1,4.86,9.75,2.69,11.93,14.62,0.6203125
2016,6,Champ,63,1,North Carolina,74,2,Villanova,77,33,15,33.0,7.0,82.8,70.0,12.75,10.69,16.74,6.7,23.44,0.5479910714285714,35.0,5.0,78.0,63.6,14.38,9.71,9.92,14.17,24.08,0.3545673076923077
2017,0,PI,-4,16,Mount St. Mary's,67,16,New Orleans,66,2,65,20.0,16.0,67.9,68.7,-0.78,-3.51,-6.3,2.02,-4.29,0.96875,20.0,12.0,72.8,69.2,3.63,-5.34,-5.53,1.43,-4.1,
2017,0,PI,-3,11,USC,75,11,Providence,71,10,65,26.0,10.0,78.2,73.1,5.08,6.4,8.07,3.41,11.48,0.15625,20.0,13.0,70.3,66.9,3.39,7.84,1.51,9.73,11.24,-0.3255208333333333
2017,0,PI,-2,16,UC Davis,67,16,North Carolina Central,63,34,65,23.0,13.0,70.1,69.6,0.53,-4.68,-4.89,-0.32,-5.21,0.96875,25.0,9.0,74.8,63.5,11.26,-12.12,-5.59,2.41,-3.18,-0.109375
2017,0,PI,-1,11,Kansas St.,95,11,Wake Forest,88,58,65,21.0,14.0,72.1,67.8,4.31,10.48,4.38,10.42,14.8,0.153125,19.0,14.0,82.8,78.4,4.39,9.8,14.95,-0.76,14.19,-0.546875
2017,1,NW,1,1,Villanova,76,16,Mount St. Mary's,56,1,2,32.0,4.0,77.2,62.7,14.53,9.28,9.2,14.61,23.8,0.3545673076923077,20.0,16.0,67.9,68.7,-0.78,-3.51,-6.3,2.02,-4.29,0.96875
2017,1,NW,2,8,Wisconsin,84,9,Virginia Tech,74,3,4,27.0,10.0,72.4,62.4,10.0,9.4,3.85,15.56,19.4,0.2801339285714285,22.0,11.0,79.1,74.7,4.39,8.38,10.14,2.63,12.77,-0.4375
2017,1,NW,3,5,Virginia,76,12,UNC Wilmington,71,5,6,23.0,11.0,66.1,56.4,9.71,10.93,-1.49,22.12,20.63,-0.6109375,29.0,6.0,84.8,75.0,9.8,-0.55,10.95,-2.89,8.06,-0.3828125
2017,1,NW,4,4,Florida,80,13,East Tennessee St.,65,7,8,27.0,9.0,77.9,66.5,11.39,11.01,11.36,11.04,22.4,0.6234375,27.0,8.0,79.5,69.7,9.83,-2.11,4.41,2.91,7.31,-0.1041666666666666
2017,1,NW,5,6,SMU,65,11,USC,66,9,10,30.0,5.0,74.3,60.0,14.26,4.45,5.83,12.88,18.71,-0.6875,26.0,10.0,78.2,73.1,5.08,6.4,8.07,3.41,11.48,0.15625
2017,1,NW,6,3,Baylor,91,14,New Mexico St.,73,11,12,27.0,8.0,72.9,63.7,9.2,11.87,4.89,14.86,19.75,-0.1692708333333333,28.0,6.0,78.8,67.9,10.82,-3.82,2.84,1.83,4.66,-0.234375
2017,1,NW,7,7,South Carolina,93,10,Marquette,73,13,14,26.0,11.0,73.2,65.2,7.92,10.16,5.2,12.32,17.52,1.2109375,19.0,13.0,82.2,75.6,6.66,8.6,14.48,0.78,15.26,-0.2542613636363636
2017,1,NW,8,2,Duke,87,15,Troy,65,15,16,28.0,9.0,80.8,70.2,10.65,10.91,13.15,8.41,21.56,-0.0010416666666666,22.0,15.0,78.1,72.1,6.0,-3.36,1.96,-2.43,-0.47,-0.1875
2017,1,SW,9,1,Gonzaga,66,16,San Diego St.,46,17,18,37.0,2.0,82.6,61.5,21.13,4.13,12.79,12.47,25.26,0.26953125,19.0,14.0,68.5,62.5,5.94,1.47,-3.94,10.82,6.88,-0.0052083333333333
2017,1,SW,10,8,Northwestern,68,9,Vanderbilt,66,19,20,24.0,12.0,71.1,65.5,5.58,8.43,2.9,11.12,14.02,-0.078125,19.0,16.0,71.1,68.1,2.97,10.72,3.95,9.75,13.69,-0.946875
2017,1,SW,11,5,Notre Dame,60,12,Princeton,58,21,22,26.0,10.0,77.3,69.3,8.03,9.78,10.0,7.81,17.81,0.1145833333333333,23.0,7.0,71.6,61.4,10.2,-1.84,-3.08,9.65,6.57,0.3489583333333333
2017,1,SW,12,4,West Virginia,86,13,Bucknell,80,23,24,28.0,9.0,81.5,66.7,14.78,9.67,14.63,9.83,24.45,0.080965909090909,26.0,9.0,76.3,67.9,8.37,-2.48,4.04,1.85,5.89,-0.3203125
2017,1,SW,13,6,Maryland,65,11,Xavier,76,25,26,24.0,9.0,73.9,68.1,5.82,8.29,5.84,6.95,12.79,0.09375,24.0,14.0,74.6,71.3,3.29,11.51,7.6,7.2,14.8,0.4453125
2017,1,SW,14,3,Florida St.,86,14,Florida Gulf Coast,80,27,28,26.0,9.0,82.1,72.1,10.0,8.87,13.22,5.65,18.87,0.1953125,26.0,8.0,79.4,69.3,10.15,-3.42,0.31,1.95,2.26,0.890625
2017,1,SW,15,7,Saint Mary's,85,10,VCU,77,29,30,29.0,5.0,72.0,57.5,14.56,2.19,1.09,15.66,16.75,-0.1927083333333333,26.0,9.0,74.7,66.9,7.8,3.77,5.67,5.9,11.57,-0.0071022727272727
2017,1,SW,16,2,Arizona,100,15,North Dakota,82,31,32,32.0,5.0,76.6,65.9,10.62,7.63,7.47,10.79,18.25,-0.1744791666666666,22.0,10.0,80.6,73.7,6.91,-5.45,2.19,-4.02,-1.83,-0.1875
2017,1,NE,17,1,Kansas,100,16,UC Davis,62,33,34,31.0,5.0,83.2,71.9,11.31,12.23,16.58,6.95,23.53,-0.0966796875,23.0,13.0,70.1,69.6,0.53,-4.68,-4.89,-0.32,-5.21,0.96875
2017,1,NE,18,8,Miami FL,58,9,Michigan St.,78,35,36,21.0,12.0,69.0,64.1,4.91,9.57,0.43,14.05,14.48,0.6026785714285714,20.0,15.0,71.9,68.7,3.17,10.5,4.2,9.47,13.67,0.68125
2017,1,NE,19,5,Iowa St.,84,12,Nevada,73,37,38,24.0,11.0,80.8,72.3,8.57,11.94,12.54,7.97,20.51,-0.26875,28.0,7.0,79.8,71.3,8.46,2.03,8.93,1.56,10.49,-0.2109375
2017,1,NE,20,4,Purdue,80,13,Vermont,70,39,40,27.0,8.0,79.7,68.4,11.34,8.79,11.54,8.59,20.13,-0.4207589285714285,29.0,6.0,73.5,62.1,11.34,-3.27,-0.77,7.44,6.67,-0.0357142857142857
2017,1,NE,21,6,Creighton,72,11,Rhode Island,84,41,42,25.0,10.0,81.8,72.8,9.0,8.95,12.76,4.51,17.27,-0.0052083333333333,25.0,10.0,73.6,65.4,8.26,4.62,3.78,9.1,12.88,0.1484375
2017,1,NE,22,3,Oregon,93,14,Iona,77,43,44,33.0,6.0,78.9,65.8,13.1,8.38,9.52,11.29,20.8,0.5815972222222222,22.0,13.0,80.4,76.8,3.54,-2.47,5.95,-4.87,1.08,-0.171875
2017,1,NE,23,7,Michigan,92,10,Oklahoma St.,91,45,46,26.0,12.0,75.0,66.4,8.63,10.17,7.68,11.13,18.8,0.8522727272727273,20.0,13.0,85.7,78.5,7.24,12.22,19.23,-0.04,19.19,-0.5647321428571429
2017,1,NE,24,2,Louisville,78,15,Jacksonville St.,63,47,48,25.0,9.0,77.3,66.0,11.32,11.15,10.35,12.13,22.47,0.375,20.0,15.0,69.5,67.9,1.6,-3.24,-5.6,2.75,-2.85,-0.1875
2017,1,SE,25,1,North Carolina,103,16,Texas Southern,64,49,50,33.0,7.0,84.4,70.6,13.83,11.76,16.92,7.91,24.84,0.5479910714285714,23.0,12.0,74.1,72.7,1.4,-7.81,-1.82,-4.6,-6.41,0.5375
2017,1,SE,26,8,Arkansas,77,9,Seton Hall,71,51,52,26.0,10.0,79.3,73.9,5.44,8.6,10.56,3.48,14.04,0.5223214285714286,21.0,12.0,73.2,70.4,2.85,9.25,4.83,7.28,12.1,-0.4625
2017,1,SE,27,5,Minnesota,72,12,Middle Tennessee,81,53,54,24.0,10.0,75.2,69.4,5.74,8.82,7.61,6.95,14.56,-0.359375,31.0,5.0,74.9,63.9,11.06,-0.48,0.5,9.3,9.8,0.6484375
2017,1,SE,28,4,Butler,76,13,Winthrop,64,55,56,25.0,9.0,76.3,68.9,7.47,10.23,8.45,9.25,17.7,1.0746527777777777,26.0,7.0,79.2,70.4,8.88,-6.12,4.5,-3.16,1.34,-0.3385416666666667
2017,1,SE,29,6,Cincinnati,75,11,Kansas St.,61,57,58,30.0,6.0,74.3,61.3,12.94,5.49,4.5,13.94,18.43,-0.2170138888888889,21.0,14.0,72.1,67.8,4.31,10.48,4.38,10.42,14.8,0.153125
2017,1,SE,30,3,UCLA,97,14,Kent St.,80,59,60,31.0,5.0,89.8,75.5,14.28,6.39,20.52,0.15,20.67,0.73125,22.0,14.0,77.0,73.0,4.0,-1.63,1.29,-0.4,0.88,-0.3229166666666667
2017,1,SE,31,7,Dayton,58,10,Wichita St.,64,61,62,24.0,8.0,75.9,66.4,9.44,4.27,5.8,7.18,12.98,0.1484375,31.0,5.0,81.0,62.4,18.61,2.96,10.67,10.57,21.24,0.2276785714285714
2017,1,SE,32,2,Kentucky,79,15,Northern Kentucky,70,63,64,32.0,6.0,84.9,71.5,13.39,10.49,16.92,6.96,23.88,0.6045673076923077,24.0,11.0,76.0,71.6,4.34,-2.84,-0.49,0.32,-0.17,-0.109375
2017,2,NW,33,1,Villanova,62,8,Wisconsin,65,1,3,32.0,4.0,77.2,62.7,14.53,9.28,9.2,14.61,23.8,0.3545673076923077,27.0,10.0,72.4,62.4,10.0,9.4,3.85,15.56,19.4,0.2801339285714285
2017,2,NW,34,4,Florida,65,5,Virginia,39,7,5,27.0,9.0,77.9,66.5,11.39,11.01,11.36,11.04,22.4,0.6234375,23.0,11.0,66.1,56.4,9.71,10.93,-1.49,22.12,20.63,-0.6109375
2017,2,NW,35,3,Baylor,82,11,USC,78,11,10,27.0,8.0,72.9,63.7,9.2,11.87,4.89,14.86,19.75,-0.1692708333333333,26.0,10.0,78.2,73.1,5.08,6.4,8.07,3.41,11.48,0.15625
2017,2,NW,36,2,Duke,81,7,South Carolina,88,15,13,28.0,9.0,80.8,70.2,10.65,10.91,13.15,8.41,21.56,-0.0010416666666666,26.0,11.0,73.2,65.2,7.92,10.16,5.2,12.32,17.52,1.2109375
2017,2,SW,37,1,Gonzaga,79,8,Northwestern,73,17,19,37.0,2.0,82.6,61.5,21.13,4.13,12.79,12.47,25.26,0.26953125,24.0,12.0,71.1,65.5,5.58,8.43,2.9,11.12,14.02,-0.078125
2017,2,SW,38,4,West Virginia,83,5,Notre Dame,71,23,21,28.0,9.0,81.5,66.7,14.78,9.67,14.63,9.83,24.45,0.080965909090909,26.0,10.0,77.3,69.3,8.03,9.78,10.0,7.81,17.81,0.1145833333333333
2017,2,SW,39,3,Florida St.,66,11,Xavier,91,27,26,26.0,9.0,82.1,72.1,10.0,8.87,13.22,5.65,18.87,0.1953125,24.0,14.0,74.6,71.3,3.29,11.51,7.6,7.2,14.8,0.4453125
2017,2,SW,40,2,Arizona,69,7,Saint Mary's,60,31,29,32.0,5.0,76.6,65.9,10.62,7.63,7.47,10.79,18.25,-0.1744791666666666,29.0,5.0,72.0,57.5,14.56,2.19,1.09,15.66,16.75,-0.1927083333333333
2017,2,NE,41,1,Kansas,90,9,Michigan St.,70,33,36,31.0,5.0,83.2,71.9,11.31,12.23,16.58,6.95,23.53,-0.0966796875,20.0,15.0,71.9,68.7,3.17,10.5,4.2,9.47,13.67,0.68125
2017,2,NE,42,4,Purdue,80,5,Iowa St.,76,39,37,27.0,8.0,79.7,68.4,11.34,8.79,11.54,8.59,20.13,-0.4207589285714285,24.0,11.0,80.8,72.3,8.57,11.94,12.54,7.97,20.51,-0.26875
2017,2,NE,43,3,Oregon,75,11,Rhode Island,72,43,42,33.0,6.0,78.9,65.8,13.1,8.38,9.52,11.29,20.8,0.5815972222222222,25.0,10.0,73.6,65.4,8.26,4.62,3.78,9.1,12.88,0.1484375
2017,2,NE,44,2,Louisville,69,7,Michigan,73,47,45,25.0,9.0,77.3,66.0,11.32,11.15,10.35,12.13,22.47,0.375,26.0,12.0,75.0,66.4,8.63,10.17,7.68,11.13,18.8,0.8522727272727273
2017,2,SE,45,1,North Carolina,72,8,Arkansas,65,49,51,33.0,7.0,84.4,70.6,13.83,11.76,16.92,7.91,24.84,0.5479910714285714,26.0,10.0,79.3,73.9,5.44,8.6,10.56,3.48,14.04,0.5223214285714286
2017,2,SE,46,4,Butler,74,12,Middle Tennessee,65,55,54,25.0,9.0,76.3,68.9,7.47,10.23,8.45,9.25,17.7,1.0746527777777777,31.0,5.0,74.9,63.9,11.06,-0.48,0.5,9.3,9.8,0.6484375
2017,2,SE,47,3,UCLA,79,6,Cincinnati,67,59,57,31.0,5.0,89.8,75.5,14.28,6.39,20.52,0.15,20.67,0.73125,30.0,6.0,74.3,61.3,12.94,5.49,4.5,13.94,18.43,-0.2170138888888889
2017,2,SE,48,2,Kentucky,65,10,Wichita St.,62,63,62,32.0,6.0,84.9,71.5,13.39,10.49,16.92,6.96,23.88,0.6045673076923077,31.0,5.0,81.0,62.4,18.61,2.96,10.67,10.57,21.24,0.2276785714285714
2017,3,NW,49,4,Florida,84,8,Wisconsin,83,7,3,27.0,9.0,77.9,66.5,11.39,11.01,11.36,11.04,22.4,0.6234375,27.0,10.0,72.4,62.4,10.0,9.4,3.85,15.56,19.4,0.2801339285714285
2017,3,NW,50,3,Baylor,50,7,South Carolina,70,11,13,27.0,8.0,72.9,63.7,9.2,11.87,4.89,14.86,19.75,-0.1692708333333333,26.0,11.0,73.2,65.2,7.92,10.16,5.2,12.32,17.52,1.2109375
2017,3,SW,51,1,Gonzaga,61,4,West Virginia,58,17,23,37.0,2.0,82.6,61.5,21.13,4.13,12.79,12.47,25.26,0.26953125,28.0,9.0,81.5,66.7,14.78,9.67,14.63,9.83,24.45,0.080965909090909
2017,3,SW,52,2,Arizona,71,11,Xavier,73,31,26,32.0,5.0,76.6,65.9,10.62,7.63,7.47,10.79,18.25,-0.1744791666666666,24.0,14.0,74.6,71.3,3.29,11.51,7.6,7.2,14.8,0.4453125
2017,3,NE,53,1,Kansas,98,4,Purdue,66,33,39,31.0,5.0,83.2,71.9,11.31,12.23,16.58,6.95,23.53,-0.0966796875,27.0,8.0,79.7,68.4,11.34,8.79,11.54,8.59,20.13,-0.4207589285714285
2017,3,NE,54,3,Oregon,69,7,Michigan,68,43,45,33.0,6.0,78.9,65.8,13.1,8.38,9.52,11.29,20.8,0.5815972222222222,26.0,12.0,75.0,66.4,8.63,10.17,7.68,11.13,18.8,0.8522727272727273
2017,3,SE,55,1,North Carolina,92,4,Butler,80,49,55,33.0,7.0,84.4,70.6,13.83,11.76,16.92,7.91,24.84,0.5479910714285714,25.0,9.0,76.3,68.9,7.47,10.23,8.45,9.25,17.7,1.0746527777777777
2017,3,SE,56,2,Kentucky,86,3,UCLA,75,63,59,32.0,6.0,84.9,71.5,13.39,10.49,16.92,6.96,23.88,0.6045673076923077,31.0,5.0,89.8,75.5,14.28,6.39,20.52,0.15,20.67,0.73125
2017,4,NW,57,4,Florida,70,7,South Carolina,77,7,13,27.0,9.0,77.9,66.5,11.39,11.01,11.36,11.04,22.4,0.6234375,26.0,11.0,73.2,65.2,7.92,10.16,5.2,12.32,17.52,1.2109375
2017,4,SW,58,1,Gonzaga,83,11,Xavier,59,17,26,37.0,2.0,82.6,61.5,21.13,4.13,12.79,12.47,25.26,0.26953125,24.0,14.0,74.6,71.3,3.29,11.51,7.6,7.2,14.8,0.4453125
2017,4,NE,59,1,Kansas,60,3,Oregon,74,33,43,31.0,5.0,83.2,71.9,11.31,12.23,16.58,6.95,23.53,-0.0966796875,33.0,6.0,78.9,65.8,13.1,8.38,9.52,11.29,20.8,0.5815972222222222
2017,4,SE,60,1,North Carolina,75,2,Kentucky,73,49,63,33.0,7.0,84.4,70.6,13.83,11.76,16.92,7.91,24.84,0.5479910714285714,32.0,6.0,84.9,71.5,13.39,10.49,16.92,6.96,23.88,0.6045673076923077
2017,5,F4,61,1,Gonzaga,77,7,South Carolina,73,17,13,37.0,2.0,82.6,61.5,21.13,4.13,12.79,12.47,25.26,0.26953125,26.0,11.0,73.2,65.2,7.92,10.16,5.2,12.32,17.52,1.2109375
2017,5,F4,62,1,North Carolina,77,3,Oregon,76,49,43,33.0,7.0,84.4,70.6,13.83,11.76,16.92,7.91,24.84,0.5479910714285714,33.0,6.0,78.9,65.8,13.1,8.38,9.52,11.29,20.8,0.5815972222222222
2017,6,Champ,63,1,North Carolina,71,1,Gonzaga,65,49,17,33.0,7.0,84.4,70.6,13.83,11.76,16.92,7.91,24.84,0.5479910714285714,37.0,2.0,82.6,61.5,21.13,4.13,12.79,12.47,25.26,0.26953125
2018,0,PI,-4,16,Radford,71,16,LIU,61,34,65,23.0,13.0,67.3,64.9,2.39,-4.09,-7.39,4.78,-2.62,0.46875,18.0,17.0,77.0,76.4,0.63,-8.19,-0.12,-8.48,-8.6,-0.109375
2018,0,PI,-3,11,St. Bonaventure,65,11,UCLA,58,42,65,26.0,8.0,77.1,70.8,6.26,2.61,5.9,2.97,8.87,-0.1770833333333333,21.0,12.0,81.2,76.0,5.21,6.86,11.87,0.2,12.07,0.73125
2018,0,PI,-2,16,Texas Southern,64,16,North Carolina Central,46,20,65,16.0,20.0,77.4,79.4,-2.0,-5.53,2.19,-9.71,-7.53,0.5375,19.0,16.0,72.0,69.3,2.71,-12.31,-11.13,-2.06,-13.18,-0.109375
2018,0,PI,-1,11,Syracuse,60,11,Arizona St.,56,58,65,23.0,14.0,66.6,63.8,2.86,10.02,-2.38,15.26,12.89,0.6203125,20.0,12.0,82.7,74.8,7.81,6.55,13.8,0.56,14.37,0.03515625
2018,1,NW,1,1,Virginia,54,16,UMBC,74,1,4,31.0,3.0,67.1,54.0,13.15,9.05,-1.75,23.95,22.2,-0.6109375,25.0,11.0,73.1,68.5,4.56,-3.84,-2.3,0.28,-2.02,0.390625
2018,1,NW,2,8,Creighton,59,9,Kansas St.,69,5,6,21.0,12.0,83.5,74.1,9.45,8.1,12.82,3.53,16.35,-0.0052083333333333,25.0,12.0,71.1,67.0,4.11,8.74,1.46,11.38,12.85,0.153125
